SITE NUMBER,SITE NAME,SITE ALIAS,STREET ADDRESS,TOWN,COUNTY,PROGRAM,AREA-ACRES,IC CONTROLS,STATUS,SUBSTATUS,STATUS DATE,LATITUDE,LONGITUDE,x,y
REM03356,FRIENDS OF VETERANS LIBRARY,69 MAIN STREET,69 MAIN STREET,PATTEN,PENOBSCOT,VRAP,1.19,FALSE,REMEDIATION STAGE,ONGOING,4/16/2024,46.000058,-68.446485,-68.44648499999994,46.00005800000008
REM03373,PAUL'S GAS & CAR WASH,,355 US ROUTE 1,FRENCHVILLE,AROOSTOOK,BROWNFIELDS,1.14,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/23/2024,47.281357,-68.398201,-68.39820099999997,47.28135700000007
REM03248,MEARNG LORING RANGE,,REFUGE ROAD,LIMESTONE,AROOSTOOK,RCRA,132,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),5/12/2021,46.958509,-67.871694,-67.87169399999993,46.95850900000005
REM03564,PENOBSCOT ENERGY RECOVERY CO,PERC; EAGLE POINT ENERGY CENTER,29 INDUSTRIAL WAY,ORRINGTON,PENOBSCOT,BROWNFIELDS,43.96,FALSE,INVESTIGATION STAGE,ONGOING,7/1/2024,44.738488,-68.823351,-68.82335099999995,44.738488000000075
REM02437,CUTLER ADMINISTRATIVE PARCEL,NCTS ADMINISTRATION BUILDING,1549 CUTLER ROAD,CUTLER,WASHINGTON,BROWNFIELDS,19.6,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2/6/2024,44.699732,-67.297067,-67.29706699999997,44.69973200000004
REM03593,EMERY LEE & SONS,,936 CENTRAL STREET,MILLINOCKET,PENOBSCOT,BROWNFIELDS,2.3,FALSE,INVESTIGATION STAGE,ONGOING,8/24/2024,45.656654,-68.68288,-68.68287999999995,45.65665400000006
REM03594,316 PENOBSCOT AVENUE,,316 PENOBSCOT AVENUE,MILLINOCKET,PENOBSCOT,BROWNFIELDS,0.1,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,10/15/2024,45.658537,-68.709437,-68.70943699999998,45.65853700000008
REM03595,143 MEDWAY ROAD,,143 MEDWAY ROAD,MILLINOCKET,PENOBSCOT,BROWNFIELDS,0.28,FALSE,INVESTIGATION STAGE,ONGOING,8/27/2024,45.653664,-68.698217,-68.69821699999994,45.65366400000005
REM03596,86 EASTLAND AVENUE,,86 EASTLAND AVENUE,MILLINOCKET,PENOBSCOT,BROWNFIELDS,0.14,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,10/15/2024,45.656809,-68.702361,-68.70236099999994,45.65680900000007
REM03604,LEAD MINE,,LEAD MINE ROAD,LUBEC,WASHINGTON,VRAP,17.6,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),9/16/2024,44.839267,-67.0548,-67.05479999999994,44.83926700000006
REM03616,243 HIGH STREET,,243 HIGH STREET,BELFAST,WALDO,BROWNFIELDS,2.37,FALSE,INVESTIGATION STAGE,ONGOING,11/11/2024,44.429227,-69.012512,-69.01251199999996,44.429227000000026
REM02187,MPS DISTRICT OFFICE,,21 ALDRICH DRIVE,CARIBOU,AROOSTOOK,OTHER,1.7,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,4/21/2013,46.874313,-67.995635,-67.99563499999994,46.87431300000003
REM03622,METCO RUMFORD,REM01156,ROUTE 2,RUMFORD,OXFORD,VRAP,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/2/2000,44.512496,-70.567595,-70.56759499999998,44.512496000000056
REM03623,METCO HOULTON,,106 NORTH STREET,HOULTON,AROOSTOOK,VRAP,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/6/2000,46.135932,-67.841668,-67.84166799999997,46.135932000000025
REM03624,METCO HERMON,,34 PAGE ROAD WEST,HERMON,PENOBSCOT,VRAP,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/5/2000,44.776788,-68.85152,-68.85151999999994,44.77678800000007
REM03641,PINE STREET PARCEL,,PINE STREET,DIXFIELD,OXFORD,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,1/13/2025,44.534679,-70.458936,-70.45893599999994,44.53467900000004
REM03008,RITE AID #03287,,260 HIGH STREET,ELLSWORTH,HANCOCK,RCRA,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,6/9/2019,44.531157,-68.405563,-68.40556299999997,44.531157000000064
REM02048,GREAT NORTHERN PAPER,,50 MAIN STREET,EAST MILLINOCKET,PENOBSCOT,BROWNFIELDS,385,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1/31/2025,45.62286924,-68.57430843,-68.57430842999997,45.62286924000006
REM03011,ZAMBRI-PAHL,,1275 MAIN STREET,WASHBURN,AROOSTOOK,BROWNFIELDS,0.14,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,10/15/2019,46.78924637,-68.15635766,-68.15635765999997,46.78924637000006
REM03012,DAIGLE SERVICE,,555 MAIN STREET,VAN BUREN,AROOSTOOK,BROWNFIELDS,0.39,FALSE,REMEDIATION STAGE,ONGOING,4/23/2020,47.185732,-67.956599,-67.95659899999998,47.18573200000003
REM03048,GETCHELL BROTHERS ICE,,1 UNION STREET,BREWER,PENOBSCOT,BROWNFIELDS,2.4,TRUE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,11/5/2024,44.79579597,-68.76625859,-68.76625858999995,44.79579597000003
REM02012,QUIMBY MILL,,LANDER AVENUE,BINGHAM,SOMERSET,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,ONGOING,4/29/2019,45.054759,-69.886283,-69.88628299999993,45.05475900000005
REM03071,RIVERSIDE GRAVEL PIT,,RIVERSIDE DRIVE,HARTLAND,SOMERSET,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,7/20/2021,44.895418,-69.465701,-69.46570099999997,44.89541800000006
REM03087,MAURICE & SON AUTO BODY,,25 WEST STREET,FAIRFIELD,SOMERSET,RCRA,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,12/15/2019,44.587001,-69.605356,-69.60535599999997,44.58700100000004
REM02905,WHOLE OCEANS BUCKSPORT,"BUCKSPORT MILL, LOT 3",MAIN STREET,BUCKSPORT,HANCOCK,BROWNFIELDS,10.8,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),1/19/2019,44.57376,-68.805174,-68.80517399999997,44.57376000000005
REM02978,9 CENTRAL,,,DANFORTH,WASHINGTON,VRAP,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/18/2021,45.65946453,-67.86725679,-67.86725678999994,45.65946453000004
REM03011,ZAMBRI-PAHL,,1275 MAIN STREET,WASHBURN,AROOSTOOK,VRAP,0.14,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,10/15/2019,46.78924637,-68.15635766,-68.15635765999997,46.78924637000006
REM03095,69 & 71 MAIN STREET,,69 & 71 MAIN STREET,BELFAST,WALDO,BROWNFIELDS,0.18,FALSE,INVESTIGATION STAGE,ONGOING,4/23/2020,44.426711,-69.006567,-69.00656699999996,44.42671100000007
REM02403,ALERT BUILDING BANGOR INTERNATIONAL AIRPORT,DOW AFB,BANGOR INTERNATIONAL AIRPORT,BANGOR,PENOBSCOT,RCRA,1.31,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),1/26/2016,44.79423108,-68.81863145,-68.81863144999994,44.79423108000003
REM03132,BOMARC MISSILE FACILITY,,BOMARC ROAD,BANGOR,PENOBSCOT,FEDERAL FACILITIES,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),5/5/2020,44.85318751,-68.78643639,-68.78643638999995,44.853187510000055
REM03149,MOUNTAIN VALLEY VARIETY,,438 HANCOCK STREET,RUMFORD,OXFORD,VRAP,0.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/27/2020,44.55383,-70.550532,-70.55053199999998,44.55383000000006
REM03131,WOODEX,,33 PARK AVENUE,LINCOLN,PENOBSCOT,VRAP,17.6,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),4/28/2021,45.36615309,-68.52584294,-68.52584293999996,45.36615309000007
REM03150,LINCOLN PULP & TISSUE PARCEL 5,,50 KATAHDIN AVENUE,LINCOLN,PENOBSCOT,VRAP,42.1,FALSE,INVESTIGATION STAGE,ONGOING,6/21/2020,45.36633936,-68.51304151,-68.51304150999994,45.36633936000004
REM03151,JR REDEMPTION,ROLNICK PROPERTY REM00464,151 SOUTH MAIN STREET,BREWER,PENOBSCOT,VRAP,4.24,TRUE,REMEDIATION STAGE,ONGOING,7/22/2023,44.790606,-68.769387,-68.76938699999994,44.790606000000025
REM02474,EMERA LOWER MAIN,VERSANT,"664, 678 AND 690 MAIN STREET",BANGOR,PENOBSCOT,OTHER,4.95,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/14/2020,44.7835411,-68.77951086,-68.77951085999996,44.783541100000036
REM03172,SAS,,206 SAS STREET,PITTSFIELD,SOMERSET,VRAP,29.3,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1/31/2021,44.79450805,-69.3847107,-69.38471069999997,44.79450805000005
REM03192,GOOSE RIVER GROCERY STORE,,77 SWAN LAKE AVENUE,BELFAST,WALDO,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),11/30/2020,44.444746,-68.999561,-68.99956099999997,44.444746000000066
REM00531,GARLAND POND,"DIS #196, #204, & #277",ROUTE 94,GARLAND,PENOBSCOT,OTHER,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,8/11/1987,45.03593,-69.160631,-69.16063099999997,45.035930000000064
REM03209,MARGARET CHASE SMITH FEDERAL BUILDING,,202 HARLOW STREET,BANGOR,PENOBSCOT,RCRA,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,1/27/2021,44.804678,-68.77383,-68.77382999999998,44.80467800000008
REM03216,BLUE HILL MEMORIAL HOSPITAL,NORTHERN LIGHT BLUE HILL HOSPITAL,57 WATER STREET,BLUE HILL,HANCOCK,RCRA,,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,2/23/2021,44.41141,-68.587181,-68.58718099999999,44.411410000000046
REM03278,DICENZO PROPERTY,,35 DICENZO AVENUE,CALAIS,WASHINGTON,VRAP,25,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,9/7/2021,45.15595,-67.294113,-67.29411299999998,45.155950000000075
REM03278,DICENZO PROPERTY,,35 DICENZO AVENUE,CALAIS,WASHINGTON,BROWNFIELDS,25,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,9/7/2021,45.15595,-67.294113,-67.29411299999998,45.155950000000075
REM03232,AID SITE,,100 LEVESQUE MILL ROAD,ASHLAND,AROOSTOOK,VRAP,94,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,5/9/2021,46.625443,-68.411561,-68.41156099999995,46.625443000000075
REM03241,LEVESQUE LANDFILL,,LEVESQUE MILL ROAD,ASHLAND,AROOSTOOK,BROWNFIELDS,8.3,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,6/14/2021,46.617991,-68.413577,-68.41357699999998,46.617991000000075
REM03241,LEVESQUE LANDFILL,,LEVESQUE MILL ROAD,ASHLAND,AROOSTOOK,VRAP,8.3,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,6/14/2021,46.617991,-68.413577,-68.41357699999998,46.617991000000075
REM03242,LUNNEY & GREW PROPERTIES,,48 AND 40 MAIN STREET,MARS HILL,AROOSTOOK,BROWNFIELDS,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2/8/2022,46.514195,-67.867139,-67.86713899999995,46.51419500000003
REM03244,LINCOLN PAPER AND TISSUE PARCEL 2,,50 KATAHDIN AVE.,LINCOLN,PENOBSCOT,BROWNFIELDS,58.6,FALSE,INVESTIGATION STAGE,ONGOING,12/31/1949,45.37048,-68.508702,-68.50870199999997,45.37048000000004
REM03245,LINCOLN PAPER AND TISSUE PARCEL 4,,50 KATAHDIN AVE.,LINCOLN,PENOBSCOT,BROWNFIELDS,33.1,FALSE,INVESTIGATION STAGE,ONGOING,12/31/1949,45.368071,-68.508769,-68.50876899999997,45.36807100000004
REM03247,GNP STEAM PLANT PARCEL,GREAT NORTHERN PAPER,1 KATAHDIN AVE.,MILLINOCKET,PENOBSCOT,BROWNFIELDS,1400,FALSE,INVESTIGATION STAGE,ONGOING,6/7/2021,45.644392,-68.705075,-68.70507499999997,45.64439200000004
REM03256,CARIBOU POWER,CARIBOU DEISEL PLANT,142 LOWER LYNDON STREET,CARIBOU,AROOSTOOK,BROWNFIELDS,,FALSE,REMEDIATION STAGE,ONGOING,6/14/2021,46.848046,-68.002803,-68.00280299999997,46.84804600000007
REM03258,FORMER MUSEUM PROPERTY,,ROUTE 190,PLEASANT POINT,WASHINGTON,BROWNFIELDS,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,12/31/1949,44.955876,-67.042989,-67.04298899999998,44.955876000000046
REM03302,FAMILY DOLLAR,,380 MAIN STREET,MADAWASKA,AROOSTOOK,VRAP,0.98,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,10/3/2022,47.355895,-68.323666,-68.32366599999995,47.35589500000003
REM03310,ELLA BURR SCHOOL,,23 ELLA BURR ST. & 25 REED DRIVE,LINCOLN,PENOBSCOT,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),12/31/1949,45.377063,-68.498814,-68.49881399999998,45.37706300000008
REM03311,MATTANAWCOOK ACADEMY,,33 REED DRIVE,LINCOLN,PENOBSCOT,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2/2/2022,45.378595,-68.496534,-68.49653399999994,45.378595000000075
REM03312,MATTANAWCOOK JUNIOR HIGH,,45 SCHOOL STREET,LINCOLN,PENOBSCOT,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2/2/2022,45.365894,-68.499759,-68.49975899999998,45.365894000000026
REM03338,VALLEY BROOK VARIETY,,1032 RANGELEY ROAD,AVON,FRANKLIN,VRAP,2.34,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,9/5/2022,44.808941,-70.339955,-70.33995499999997,44.80894100000006
REM03339,364 STATE STREET PROPERTY,,364 STATE STREET,BANGOR,PENOBSCOT,VRAP,,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,9/5/2022,44.807958,-68.755089,-68.75508899999994,44.80795800000004
REM03366,LEADBETTER'S SUPER STOP,,42 ACADIA HIGHWAY,BUCKSPORT,HANCOCK,VRAP,2.67,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,12/8/2022,44.571227,-68.786083,-68.78608299999996,44.57122700000008
REM03367,LEADBETTER'S SUPER STOP EAST,,322 STILLWATER AVENUE,BANGOR,PENOBSCOT,VRAP,1.26,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/21/2023,44.822153,-68.761031,-68.76103099999995,44.82215300000007
REM03368,LEADBETTER'S SUPER STOP BREWER,,611 WILSON STREET,BREWER,PENOBSCOT,VRAP,1.47,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,12/8/2022,44.777751,-68.737886,-68.73788599999995,44.77775100000008
REM03369,LEADBETTER'S SUPER STOP HOLDEN,,729 MAIN ROAD,HOLDEN,PENOBSCOT,VRAP,1.78,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,12/8/2022,44.749374,-68.649886,-68.64988599999998,44.749374000000046
REM03370,LEADBETTER'S BROADWAY SUPER STOP,,1065 BROADWAY,BANGOR,PENOBSCOT,VRAP,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1/1/2024,44.834672,-68.789282,-68.78928199999996,44.83467200000007
REM03371,LEADBETTER'S SUPER STOP,,1105 HAMMOND STREET,BANGOR,PENOBSCOT,VRAP,4.6,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,12/8/2022,44.788614,-68.817568,-68.81756799999994,44.78861400000005
REM03372,88 WASHINGTON STREET PROPERTY,,88 WASHINGTON STREET,EASTPORT,WASHINGTON,VRAP,4.47,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/4/2023,44.905638,-66.995461,-66.99546099999998,44.90563800000007
REM03373,PAUL'S GAS & CAR WASH,,355 US ROUTE 1,FRENCHVILLE,AROOSTOOK,VRAP,1.14,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/23/2024,47.281357,-68.398201,-68.39820099999997,47.28135700000007
REM03389,MOOSE RIVER LUMBER,,25 TALPEY ROAD,MOOSE RIVER,SOMERSET,VRAP,83.85,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/22/2024,45.645538,-70.251014,-70.25101399999994,45.645538000000045
REM03414,11 DOC DAY LANE,,11 DOC DAY LANE,DANFORTH,WASHINGTON,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,ONGOING,5/21/2023,45.658784,-67.867659,-67.86765899999995,45.658784000000026
REM03433,ERKKIWORLD AUTO SALES,,4 MOOSEHEAD INDUSTRIAL PARK ROAD,GREENVILLE,PISCATAQUIS,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),7/23/2023,45.460058,-69.623155,-69.62315499999994,45.46005800000006
REM03611,4 TRAFTON ROAD,,4 TRAFTON ROAD,WATERVILLE,KENNEBEC,BROWNFIELDS,39.9,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,10/21/2024,44.505686,-69.691096,-69.69109599999996,44.505686000000026
REM03445,COUNTRY SQUIRE,,ROUTES 1A & 46,HOLDEN,PENOBSCOT,OTHER,,FALSE,TRANSFERRED TO OTHER DIVISION,OIL,12/31/1949,44.737774,-68.630111,-68.63011099999994,44.73777400000006
REM03460,COMMUNITY GARDEN,,DOWN STREET,INDIAN ISLAND,PENOBSCOT,BROWNFIELDS,0.92,FALSE,INVESTIGATION STAGE,ONGOING,10/2/2023,44.947701,-68.654362,-68.65436199999994,44.94770100000005
REM03463,GREAT NORTHERN PAPER EAST PARCEL,,1 KATAHDIN AVENUE,MILLINOCKET,PENOBSCOT,BROWNFIELDS,450,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),10/9/2023,45.642749,-68.6925,-68.69249999999994,45.64274900000004
REM03463,GREAT NORTHERN PAPER EAST PARCEL,,1 KATAHDIN AVENUE,MILLINOCKET,PENOBSCOT,VRAP,450,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),10/9/2023,45.642749,-68.6925,-68.69249999999994,45.64274900000004
REM03481,MCGILLICUDDY OIL COMPANY,,66 BANGOR STREET,HOULTON,AROOSTOOK,OTHER,,FALSE,TRANSFERRED TO OTHER DIVISION,OIL,12/31/1949,46.122957,-67.845388,-67.84538799999996,46.12295700000004
REM03481,MCGILLICUDDY OIL COMPANY,,66 BANGOR STREET,HOULTON,AROOSTOOK,VRAP,,FALSE,TRANSFERRED TO OTHER DIVISION,OIL,12/31/1949,46.122957,-67.845388,-67.84538799999996,46.12295700000004
REM03489,TCF,,SAINT CROIX RIVER,BARING PLT,WASHINGTON,BROWNFIELDS,16.7,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,10/29/2023,45.130623,-67.325772,-67.32577199999997,45.13062300000007
REM03490,IT PARCEL,,MILFORD ROAD,GRAND LAKE STREAM PLT,WASHINGTON,BROWNFIELDS,211,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,10/26/2023,45.223746,-67.672789,-67.67278899999997,45.22374600000006
REM03510,EASTERN PISCATAQUIS BUSINESS PARK LOTS 1-7,,151 PARK STREET,MILO,PISCATAQUIS,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),1/7/2024,45.265619,-68.991897,-68.99189699999994,45.26561900000007
REM03525,196 PENOBSCOT AVENUE,,196 PENOBSCOT AVENUE,MILLINOCKET,PENOBSCOT,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,ONGOING,2/28/2024,45.656388,-68.709364,-68.70936399999994,45.65638800000005
REM03533,U.S. CUSTOMS AND BORDER PROTECTION AT CALAIS FERRY POINT,,11 CUSTOMS STREET,CALAIS,WASHINGTON,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),12/31/1949,45.190743,-67.284074,-67.28407399999998,45.190743000000055
REM03536,LEAPIN LENA'S,AVESTA,20 PLEASANT STREET,MONSON,PISCATAQUIS,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),3/28/2024,45.286344,-69.502978,-69.50297799999998,45.28634400000004
REM03545,56 PARK STREET,,56 PARK STREET,MILO,PISCATAQUIS,BROWNFIELDS,0.38,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,5/8/2024,45.258111,-68.987802,-68.98780199999999,45.25811100000004
REM00077,CHERRYFIELD MUNICIPAL LANDFILL,CHERRYFIELD DUMP,635 NORTH MAIN STREET (ROUTE 193),CHERRYFIELD,WASHINGTON,VRAP,2.5,TRUE,REMEDIATION STAGE,ONGOING,10/21/2024,44.66099604,-67.94803891,-67.94803890999998,44.66099604000004
REM03559,MANDYS COUNTRY STORE,,493 MARSH STREAM ROAD,FRANKFORT,WALDO,BROWNFIELDS,5,FALSE,INVESTIGATION STAGE,ONGOING,6/23/2024,44.598775,-68.984359,-68.98435899999998,44.598775000000046
REM03568,EAGLE CRAIG DRIVE PROPERTIES,,EAGLE CRAIG DRIVE,GUILFORD,PISCATAQUIS,BROWNFIELDS,2.1,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,6/23/2024,45.16881,-69.389229,-69.38922899999994,45.168810000000065
REM01299,CAMP OLSEN,,DODGE ROAD,EDMUNDS TWP,WASHINGTON,VRAP,221,FALSE,INVESTIGATION STAGE,ONGOING,8/20/2024,44.876757,-67.258939,-67.25893899999994,44.876757000000055
REM03394,PLEASANT RIVER LUMBER RAIL SIDING,,,JACKMAN,SOMERSET,VRAP,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,3/28/2023,45.625873,-70.240935,-70.24093499999998,45.62587300000007
REM03609,PENOBSCOT RIVER ISLANDS,,N/A,LINCOLN,PENOBSCOT,BROWNFIELDS,165,FALSE,INVESTIGATION STAGE,ONGOING,10/15/2024,45.374735,-68.531347,-68.53134699999998,45.374735000000044
REM03610,GROVE STREET CHAPEL,,63 GROVE STREET,WATERVILLE,KENNEBEC,BROWNFIELDS,2.5,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),10/15/2024,44.538812,-69.643823,-69.64382299999994,44.538812000000064
REM03619,BROWNVILLE MILO DUMP,,PLEASANT STREET AND PLEASANT RIVER ROAD,MILO,PISCATAQUIS,LANDFILL CLOSURE,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/14/2024,45.299699,-69.021867,-69.02186699999999,45.29969900000003
REM03636,SACRED HEART CHURCH,,70 - 74 PLEASANT STREET,WATERVILLE,KENNEBEC,BROWNFIELDS,1,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,11/30/2024,44.553555,-69.634748,-69.63474799999995,44.553555000000074
REM03002,RITE AID #03279,,422 WILSON STREET,BREWER,PENOBSCOT,RCRA,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,6/9/2019,44.784031,-68.749895,-68.74989499999998,44.78403100000003
REM03003,RITE AID #04149,,254 MAIN STREET,BELFAST,WALDO,RCRA,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,6/9/2019,44.42349,-69.017997,-69.01799699999998,44.42349000000007
REM03007,RITE AID #03296,,713 BROADWAY,BANGOR,PENOBSCOT,RCRA,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,6/9/2019,44.82519,-68.780163,-68.78016299999996,44.82519000000008
REM03016,EBS BUILDING SUPPLIES,,112 MAIN STREET,BLUE HILL,HANCOCK,RCRA,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,7/24/2019,44.414883,-68.585542,-68.58554199999998,44.41488300000003
REM03032,C.H. LIGHTBODY MEDICAL CENTER,,3 PARK STREET,GUILFORD,PISCATAQUIS,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),9/3/2019,45.166722,-69.37943,-69.37942999999996,45.16672200000005
REM03033,1ST UNIVERSALIST CHURCH,BASIL BURWELL COMMUNITY THEATER,17 CHURCH STREET,BELFAST,WALDO,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),9/3/2019,44.42335301,-69.00667868,-69.00667867999994,44.42335301000003
REM03204,EVERGREEN MANUFACTURING,SPILL I-242-2020,791 MAIN STREET,MADAWASKA,AROOSTOOK,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,ONGOING,1/3/2021,47.347469,-68.271816,-68.27181599999994,47.347469000000046
REM03042,EASTPORT MGP,CHOWDER HOUSE,169 WATER STREET,EASTPORT,WASHINGTON,BROWNFIELDS,2.84,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2/20/2020,44.909883,-66.98456,-66.98455999999999,44.909883000000036
REM03044,STOCKTON SPRINGS ELEMENTARY SCHOOL,,113 CHURCH STREET,STOCKTON SPRINGS,WALDO,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),4/23/2020,44.49742965,-68.85770477,-68.85770476999994,44.49742965000007
REM03049,"LOCKWOOD MILL CMP BUILDING 6, 6B, 8 WATER STREET","LOCKWOOD MILLS, CMP BUILDING","6, 6B, 8 WATER STREET",WATERVILLE,KENNEBEC,BROWNFIELDS,2.25,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,11/17/2022,44.54672815,-69.6287774,-69.62877739999993,44.546728150000035
