SITE NUMBER,SITE NAME,SITE ALIAS,STREET ADDRESS,TOWN,COUNTY,PROGRAM,AREA-ACRES,IC CONTROLS,STATUS,SUBSTATUS,STATUS DATE,LATITUDE,LONGITUDE,x,y
REM02758,KELLEY CAR & TRUCK CENTER,BSS REALTY LLC,699 BROADWAY,BANGOR,PENOBSCOT,RCRA,1.89,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1/15/2019,44.82449553,-68.77980357,-68.77980356999996,44.824495530000036
REM02764,CENTRAL MAINE POWER,,140 MAIN STREET,LEWISTON,ANDROSCOGGIN,RCRA,11.27,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/5/2017,44.09815,-70.219873,-70.21987299999995,44.09815000000003
REM00802,CATALYST PAPER - ND,"BOISE CASCADE, NEW PAGE, MEAD",35 HARTFORD STREET,RUMFORD,OXFORD,RCRA,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),3/11/2020,44.54887759,-70.54520447,-70.54520446999999,44.548877590000075
REM02693,AMES MILL,,307 FRONT STREET,RICHMOND,SAGADAHOC,VRAP,0.72,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,3/22/2018,44.08628292,-69.7999308,-69.79993079999997,44.08628292000003
REM02765,PROPOSED WALDO COURTHOUSE,DUVAL AUTO SERVICE,11 MARKET STREET & 142-146 CHURCH STREET,BELFAST,WALDO,VRAP,1.01,TRUE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,10/22/2018,44.42621335,-69.00881618,-69.00881617999994,44.42621335000007
REM02766,WATER STREET,,1 WATER STREET,GARDINER,KENNEBEC,BROWNFIELDS,0.75,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,8/17/2017,44.228793,-69.77071,-69.77070999999995,44.22879300000005
REM02770,FUTUREGUARD,PERFORMANCE PRODUCT PAINTING INC,63 OMNI CIRCLE,AUBURN,ANDROSCOGGIN,RCRA,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,6/25/2017,44.049266,-70.290986,-70.29098599999998,44.049266000000046
REM02777,DOT MAINTENANCE FACILITY,,"CAPITOL, WADE AND SEWALL STREETS",AUGUSTA,KENNEBEC,VRAP,10.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/1/2019,44.30916162,-69.78564142,-69.78564141999993,44.309161620000054
REM02779,TOP GAS,,HUNNEWELL AVENUE,PITTSFIELD,SOMERSET,VRAP,0.14,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/19/2017,44.782619,-69.381174,-69.38117399999999,44.78261900000007
REM02580,DANES LAUNDRY,DANES INC.,279 WASHINGTON STREET,AUBURN,ANDROSCOGGIN,VRAP,0.91,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/29/2017,44.080708,-70.23639,-70.23638999999997,44.08070800000007
REM02783,DUTCH CHEVROLET BUICK,,6 BELMONT AVENUE,BELFAST,WALDO,RCRA,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,6/5/2017,44.423074,-69.022757,-69.02275699999996,44.42307400000004
REM02786,DVEM: DEFENSE VETERANS & EMERGENCY MANAGEMENT,GARDINER TRAINING SITE REM02091,RT 126/9,WEST GARDINER,KENNEBEC,RCRA,115,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/28/2011,44.213362,-69.835314,-69.83531399999998,44.213362000000075
REM00910,SCOTT PAPER COMPANY,KRDP (KENNEBEC RIVER DEVELOPMENT PARK),MILL ROAD,WINSLOW,KENNEBEC,RCRA,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/14/2016,44.5551531,-69.62397684,-69.62397683999995,44.55515310000004
REM01068,"MODERN WOODCRAFTS, INC.",,55 HOLLAND STREET,LEWISTON,ANDROSCOGGIN,RCRA,4.06,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/7/2017,44.10476549,-70.21627716,-70.21627715999995,44.104765490000034
REM02788,POULTRY PRODUCTS NORTHEAST,,426 AUGUSTA ROAD,WINSLOW,KENNEBEC,VRAP,1.74,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/25/2019,44.52658287,-69.64000233,-69.64000232999996,44.52658287000003
REM02789,JUST CABINETS,,124 PORTER ROAD,FRYEBURG,OXFORD,VRAP,11.7,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,1/16/2018,44.00243682,-70.96296535,-70.96296534999993,44.00243682000007
REM02790,ELECTRIC POWER COMPANY,,1 LANDING LANE,ISLE AU HAUT,KNOX,BROWNFIELDS,0.6,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),9/12/2017,44.07285776,-68.63939987,-68.63939986999998,44.07285776000003
REM02421,REED SCHOOL,,19 LIBBY STREET,PORTLAND,CUMBERLAND,VRAP,2.5,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/19/2018,43.695215,-70.302154,-70.30215399999997,43.695215000000076
REM02791,BUCKFIELD RAIL TRAIL,,,BUCKFIELD,OXFORD,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,10/26/2017,44.259809,-70.374485,-70.37448499999994,44.259809000000075
REM02794,BYER MANUFACTURING COMPANY,BYER,74 MILL STREET,ORONO,PENOBSCOT,BROWNFIELDS,1.89,FALSE,REMEDIATION STAGE,ONGOING,2/25/2024,44.88362784,-68.66868677,-68.66868676999997,44.88362784000003
REM02800,ERC II,FORMER CMP,26 EDISON DRIVE,AUGUSTA,KENNEBEC,VRAP,15.26,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/21/2017,44.316325,-69.818432,-69.81843199999997,44.31632500000006
REM02458,FORMER CARQUEST,CARQUEST-1527 (RCRA),126 NORTH BOYD STREET,PORTLAND,CUMBERLAND,RCRA,0.5,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),11/21/2017,43.6652142,-70.25880042,-70.25880041999994,43.66521420000004
REM02805,LIBERTY SHIP NORTH,,149 FRONT STREET,SOUTH PORTLAND,CUMBERLAND,VRAP,12,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/12/2018,43.65328643,-70.23627591,-70.23627590999996,43.65328643000004
REM02806,GREEN LAKE DUMP,,GREEN LAKE ROAD,DEDHAM,HANCOCK,LANDFILL CLOSURE,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,6/26/2018,44.66160332,-68.51567856,-68.51567855999997,44.66160332000004
REM00412,DMR YACHTS,,BIDDEFORD,ARUNDEL,YORK,RCRA,,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,5/22/2008,43.449202,-70.495641,-70.49564099999998,43.44920200000007
REM00720,GREAT NORTHERN PAPER MILL #1,,1 KATAHDIN AVENUE,MILLINOCKET,PENOBSCOT,RCRA,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,1/31/2024,45.64547723,-68.70757353,-68.70757352999993,45.64547723000004
REM02858,PREB'S MARKET,PREB'S MARKETPLACE PHARMACY,14 MAIN STREET,BETHEL,OXFORD,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,ONGOING,10/30/2018,44.40498264,-70.79069131,-70.79069130999994,44.40498264000007
REM02874,PIKE INDUSTRIES,,77 BLACKSTRAP RD,CUMBERLAND,CUMBERLAND,RCRA,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,4/29/2018,43.810714,-70.320257,-70.32025699999997,43.810714000000075
REM02078,LATIUM PROPERTY,,135 & 141 LEEMAN HIGHWAY,BATH,SAGADAHOC,BROWNFIELDS,0.65,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/27/2012,43.90910489,-69.82588994,-69.82588993999997,43.90910489000004
REM00972,SOUTH YARD (BIW),,WASHINGTON STREET,BATH,SAGADAHOC,RCRA,6,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/30/2005,43.906183,-69.814829,-69.81482899999997,43.906183000000055
REM02676,COASTAL FUEL COMPANY,,140 PARK STREET,ROCKLAND,KNOX,VRAP,2,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/6/2018,44.10142269,-69.11901329,-69.11901328999994,44.10142269000005
REM01284,NSGA COREA OPERATIONS,,OFF ROUTE 195,GOULDSBORO,HANCOCK,BROWNFIELDS,469,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),3/12/2016,44.40120646,-67.99137374,-67.99137373999997,44.401206460000026
REM02873,PIKE INDUSTRIES,,86 STARKS ROAD,ANSON,SOMERSET,RCRA,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,4/29/2018,44.78791,-69.91101,-69.91100999999998,44.78791000000007
REM02875,PIKE INDUSTRIES,,145 RIVER ROAD,LEWISTON,ANDROSCOGGIN,RCRA,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,4/29/2018,44.064921,-70.202288,-70.20228799999995,44.06492100000003
REM02878,MILLERS BLOCK,,689 LISBON STREET,LISBON,ANDROSCOGGIN,BROWNFIELDS,1.85,FALSE,INVESTIGATION STAGE,ONGOING,6/21/2018,43.99708788,-70.0621242,-70.06212419999997,43.99708788000004
REM02878,MILLERS BLOCK,,689 LISBON STREET,LISBON,ANDROSCOGGIN,VRAP,1.85,FALSE,INVESTIGATION STAGE,ONGOING,6/21/2018,43.99708788,-70.0621242,-70.06212419999997,43.99708788000004
REM02837,BAYSIDE PARCEL 4,PORTLAND PUBLIC WORKS - FORMER,82 HANOVER STREET & 158 KENNEBEC STREET,PORTLAND,CUMBERLAND,VRAP,1.189,FALSE,REMEDIATION STAGE,ONGOING,2/4/2024,43.65961423,-70.26489139,-70.26489138999995,43.659614230000045
REM02884,MAPLE STREET PARCEL,,MAPLE STREET,AUGUSTA,KENNEBEC,VRAP,2.61,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/3/2018,44.32175647,-69.7673463,-69.76734629999999,44.321756470000025
REM02885,MPG TRUCK & TRACTOR,,261 MAIN STREET,PRESQUE ISLE,AROOSTOOK,VRAP,1.89,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,11/25/2018,46.676435,-68.016392,-68.01639199999994,46.676435000000026
REM02886,PLEASANT HILL INDUSTRIAL PARK,"CPRC, COMMERCIAL PAVING; CP BATCH PLANT",8 RUNWAY ROAD & 36 PLEASANT HILL ROAD,SCARBOROUGH,CUMBERLAND,VRAP,10.1,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,6/21/2018,43.60843411,-70.30603333,-70.30603332999993,43.608434110000076
REM02888,BANGOR RANGE MRS,,HILDRETH ST. N,BANGOR,PENOBSCOT,FEDERAL FACILITIES,7,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),6/16/2021,44.8028857,-68.83936541,-68.83936540999997,44.80288570000005
REM02888,BANGOR RANGE MRS,,HILDRETH ST. N,BANGOR,PENOBSCOT,UNCONTROLLED SITES,7,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),6/16/2021,44.8028857,-68.83936541,-68.83936540999997,44.80288570000005
REM02897,ISLAND FALLS DUMP,,MERRIMAN ROAD,ISLAND FALLS,AROOSTOOK,LANDFILL CLOSURE,,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,8/5/2018,45.996588,-68.24834623,-68.24834622999998,45.99658800000003
REM02898,PRESQUE ISLE CONE BURNER LANDFILL,,MAPLETON ROAD AND GRIFFEN RIGDGE ROAD,MAPLETON,AROOSTOOK,LANDFILL CLOSURE,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,1/5/1981,46.68260952,-68.06135364,-68.06135363999994,46.68260952000003
REM02894,SACO PUBLIC WORKS,,351 NORTH STREET,SACO,YORK,RCRA,24,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),12/2/2019,43.523165,-70.455671,-70.45567099999994,43.52316500000006
REM02893,KITTERY WATER DISTRICT,,17 STATE ROAD,KITTERY,YORK,BROWNFIELDS,7.4,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),8/28/2018,43.08818477,-70.74983605,-70.74983604999994,43.088184770000055
REM02894,SACO PUBLIC WORKS,,351 NORTH STREET,SACO,YORK,BROWNFIELDS,24,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),12/2/2019,43.523165,-70.455671,-70.45567099999994,43.52316500000006
REM01480,GULF REFINING CO.,"THOMAS NEIGHBORHOOD, MURPHY MYSTERY SPILL",14 FRANKLIN ROAD,HANCOCK,HANCOCK,OTHER,1.4,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/16/2018,44.5389536,-68.31927054,-68.31927053999993,44.53895360000007
REM02908,THE AUTO SHOP,,538 ELM STREET,BIDDEFORD,YORK,VRAP,0.12,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/25/2019,43.4715094,-70.48281112,-70.48281111999995,43.47150940000006
REM02909,ANGELONE'S PIZZA,,788 WASHINGTON AVENUE,PORTLAND,CUMBERLAND,VRAP,0.41,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,10/8/2018,43.68560929,-70.26850123,-70.26850122999997,43.68560929000006
REM02279,IRVING TANNING ANNEX,,24 PLEASANT STREET,HARTLAND,SOMERSET,RCRA,60,TRUE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,5/31/2019,44.88351642,-69.45894143,-69.45894142999998,44.883516420000035
REM02911,107 CENTER STREET,,107 CENTER STREET,BANGOR,PENOBSCOT,BROWNFIELDS,0.16,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),5/19/2019,44.80731013,-68.77119911,-68.77119910999994,44.807310130000076
REM02913,DOW MILITARY AIRFIELD VACANT LOT MAINE AVE & JOHNSON STREET,DOW AIRFIELD(VACANT) MAINE AVE & JOHNSON ST,MAINE AVENUE,BANGOR,PENOBSCOT,BROWNFIELDS,5.9,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),7/7/2019,44.80902545,-68.80569077,-68.80569076999996,44.809025450000036
REM02910,TAYLOR ROAD PROJECT,,12 PUTNAM ROAD,ORONO,PENOBSCOT,BROWNFIELDS,112,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),7/10/2017,44.89988054,-68.72870023,-68.72870022999996,44.89988054000003
REM01715,SAUNDERS BROTHERS,"LAFRENIER HOLDINGS I LLC, SAUNDERS AT LOCKE MILLS",256 MAIN STREET,GREENWOOD,OXFORD,RCRA,26.36,FALSE,INVESTIGATION STAGE,ONGOING,12/25/2024,44.40039,-70.705573,-70.70557299999996,44.40039000000007
REM02917,J AND J CLEANERS 73 MAINE STREET BRUNSWICK,J AND J CLEANERS, MAINE AVENUE,BRUNSWICK,CUMBERLAND,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,ONGOING,11/17/2019,43.917159,-69.965832,-69.96583199999998,43.91715900000003
REM02918,FORMER BROTHERS CHEVROLET,,1049 WEST MAIN STREET,DOVER-FOXCROFT,PISCATAQUIS,VRAP,9.05,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,12/5/2019,45.18300975,-69.25454919,-69.25454918999998,45.18300975000005
REM02892,DOW MILITARY AIRFIELD OFFICERS CLUB BLDG. #345,,50 CLEVELAND STREET,BANGOR,PENOBSCOT,BROWNFIELDS,0.5,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),11/6/2018,44.80472223,-68.80317735,-68.80317734999994,44.80472223000004
REM02829,SACS,,922 DYER BROOK RD.,DYER BROOK,AROOSTOOK,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,2/12/2018,46.086909,-68.184448,-68.18444799999997,46.08690900000005
REM02901,B.M. CLARK,,ROUTE 17,UNION,KNOX,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,12/31/2020,44.21718421,-69.28623663,-69.28623662999996,44.21718421000003
REM02868,STEAMSHIP NAVIGATION CO,R&D OUTFITTERS,2287 CAMDEN ROAD,WARREN,KNOX,BROWNFIELDS,71.4,FALSE,INVESTIGATION STAGE,ONGOING,3/29/2018,44.14905859,-69.19089172,-69.19089171999997,44.14905859000004
REM02907,SUPER SHIRT,,3 PICO TERRACE,WATERVILLE,KENNEBEC,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,ONGOING,9/4/2018,44.55220189,-69.63264443,-69.63264442999997,44.55220189000005
REM02927,STANLEY BOAT YARD,,298 SEAWALL ROAD,SOUTHWEST HARBOR,HANCOCK,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,11/22/2020,44.25473645,-68.31347154,-68.31347153999997,44.25473645000005
REM02928,ROGESKI SITE,,88 NORTH CARIBOU ROAD,FORT FAIRFIELD,AROOSTOOK,VRAP,85,FALSE,REMEDIATION STAGE,ONGOING,10/21/2024,46.78150922,-67.84125084,-67.84125083999999,46.78150922000003
REM02811,KWIK STOP MARKET,,139 SCHOOL STREET,BUCKSPORT,HANCOCK,OTHER,0.86,FALSE,TRANSFERRED TO OTHER DIVISION,OIL,10/8/2018,44.57483434,-68.79083281,-68.79083280999998,44.57483434000005
REM02816,RAILROAD SQUARE,"D & S CORPORATION 2, BICKFORD TRANSPORTATION",48 RAILROAD SQUARE,YARMOUTH,CUMBERLAND,UNCONTROLLED SITES,4.4,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),1/9/2019,43.801013,-70.190944,-70.19094399999994,43.80101300000007
REM02931,FRONT STREET PARKING LOT,,195 AND 213 FRONT STREET,BATH,SAGADAHOC,BROWNFIELDS,,FALSE,REMEDIATION STAGE,ONGOING,9/16/2018,43.915679,-69.814233,-69.81423299999994,43.91567900000007
REM02932,MOSES AND COLUMBIA BLOCK,,176-194 FRONT STREET,BATH,SAGADAHOC,BROWNFIELDS,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/29/2021,43.91517108,-69.81455289,-69.81455288999996,43.91517108000005
REM02933,CHILDREN'S MUSEUM AND THEATRE,,1 THOMPSON'S POINT,PORTLAND,CUMBERLAND,BROWNFIELDS,1.12,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/16/2021,43.65075028,-70.29069245,-70.29069244999994,43.65075028000007
REM02933,CHILDREN'S MUSEUM AND THEATRE,,1 THOMPSON'S POINT,PORTLAND,CUMBERLAND,VRAP,1.12,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,9/16/2021,43.65075028,-70.29069245,-70.29069244999994,43.65075028000007
REM02935,WESTBROOK RIVER WALK,,,WESTBROOK,CUMBERLAND,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),9/30/2018,43.67849379,-70.36948045,-70.36948044999997,43.67849379000006
REM02936,YOUTH AND FAMILY OUTREACH,,331 & 337 CUMBERLAND AVENUE AND 14 PORTLAND STREET,PORTLAND,CUMBERLAND,BROWNFIELDS,,FALSE,REMEDIATION STAGE,ONGOING,8/20/2018,43.658327,-70.261635,-70.26163499999996,43.65832700000004
REM02937,611 MAIN STREET,THORNTON HEIGHTS COMMONS,611 MAIN STREET,SOUTH PORTLAND,CUMBERLAND,BROWNFIELDS,1.81,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,10/14/2020,43.62233535,-70.3034332,-70.30343319999997,43.62233535000007
REM02938,HEALD'S GARAGE,,325 WATER STREET,HALLOWELL,KENNEBEC,BROWNFIELDS,,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),4/11/2019,44.26928573,-69.78972983,-69.78972982999994,44.269285730000036
REM02946,NORTHERN WYE,,COUNTY WAY,PORTLAND,CUMBERLAND,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),4/23/2020,43.65218411,-70.28331539,-70.28331538999998,43.652184110000064
REM02947,CLOUGH & PILLSBURY BUILDING,,109 CONGRESS STREET,RUMFORD,OXFORD,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,ONGOING,2/12/2019,44.545718,-70.545992,-70.54599199999996,44.54571800000008
REM02969,CALAIS PUBLIC GARDENS,,22 HOSPITAL LANE,CALAIS,WASHINGTON,BROWNFIELDS,6.37,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2/28/2019,45.17942863,-67.26821389,-67.26821388999997,45.179428630000075
REM02970,BRUNSWICK PLAZA DRY CLEANERS,KEY BANK PLAZA,176 MAINE STREET,BRUNSWICK,CUMBERLAND,RCRA,,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),6/26/2022,43.913115,-69.964812,-69.96481199999994,43.91311500000006
REM02971,HOLY SAVIOR SCHOOL,,115 MAINE AVENUE & 138 FRANKLIN STREET,RUMFORD,OXFORD,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,ONGOING,4/23/2020,44.54796613,-70.5519444,-70.55194439999997,44.54796613000008
REM02926,CENTRAL CHEMICAL CORPORATION,,8 RIVER ROAD,BOWDOINHAM,SAGADAHOC,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,12/31/2020,44.0066927,-69.89731737,-69.89731736999994,44.00669270000003
REM02949,PIKE INDUSTRIES,,86 STARKS ROAD,ANSON,SOMERSET,RCRA,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,4/29/2019,44.787771,-69.910579,-69.91057899999998,44.78777100000008
REM02263,O'LEARY CLEANERS,,532 MAIN STREET,SACO,YORK,RCRA,11.76,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),3/13/2019,43.51115756,-70.43562707,-70.43562706999995,43.51115756000007
REM00451,"FIBER MATERIALS, INC.",,A ST. BIDDEFORD INDUSTRIAL PARK,BIDDEFORD,YORK,RCRA,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2/15/2018,43.46960921,-70.48996837,-70.48996836999999,43.469609210000044
REM02974,FORMED FIBER TECHNOLOGIES,GATES FORMED FIBER,125 ALLIED ROAD,AUBURN,ANDROSCOGGIN,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,7/22/2019,44.03593563,-70.26309317,-70.26309316999993,44.03593563000004
REM02976,CASCO MASONIC LODGE,,20 MILL STREET,YARMOUTH,CUMBERLAND,BROWNFIELDS,,FALSE,INVESTIGATION STAGE,ONGOING,3/17/2019,43.80368525,-70.19142529,-70.19142528999998,43.80368525000006
REM02977,SANBORN POND,,ROUTE 137,BROOKS,WALDO,BROWNFIELDS,,FALSE,REMEDIATION STAGE,ONGOING,4/23/2020,44.477165,-69.14288,-69.14287999999993,44.47716500000007
REM02978,9 CENTRAL,,,DANFORTH,WASHINGTON,BROWNFIELDS,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/18/2021,45.65946453,-67.86725679,-67.86725678999994,45.65946453000004
REM02991,BUCKSPORT MILL LOT 4,,2 RIVER ROAD,BUCKSPORT,HANCOCK,VRAP,3.9,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,6/17/2019,44.57404335,-68.80336335,-68.80336334999998,44.57404335000007
REM02992,MICHALAK BATTERY & CORE,,15 PIERCE STREET,AUBURN,ANDROSCOGGIN,VRAP,0.92,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/2/2019,44.08837491,-70.23200426,-70.23200425999994,44.08837491000003
REM03000,RIVERDAM MILL LOTS 9 AND 9-3,,26-28 PEARL STREET,BIDDEFORD,YORK,VRAP,1.13,FALSE,REMEDIATION STAGE,ONGOING,10/25/2019,43.495486,-70.453075,-70.45307499999996,43.49548600000003
REM00949,201 MAIN STREET,QV REALTY TRUST,201 MAIN STREET,BANGOR,PENOBSCOT,RCRA,1,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2/13/1996,44.79762434,-68.77354546,-68.77354545999998,44.79762434000003
REM02941,35 PRITHAM AND 3 LAKEVIEW STREET,,35 PRITHAM AND 3 LAKEVIEW STREET,GREENVILLE,PISCATAQUIS,VRAP,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,8/7/2019,45.459215,-69.593813,-69.59381299999995,45.45921500000003
REM02541,MILLER'S DEPARTMENT STORE,,230 PENOBSCOT AVENUE,MILLINOCKET,PENOBSCOT,VRAP,0.17,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,7/12/2023,45.65690686,-68.70940736,-68.70940735999994,45.65690686000005
REM02382,FORSTER MANUFACTURING INC.,FORSTER MILL,581 DEPOT STREET,WILTON,FRANKLIN,VRAP,17.65,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,5/28/2020,44.590047,-70.221335,-70.22133499999995,44.59004700000003
REM03010,INTERNATIONAL WOOLEN MILL BOILER HOUSE PARCELS,,AEROFAB DRIVE,SANFORD,YORK,BROWNFIELDS,0.841,FALSE,INVESTIGATION STAGE,ONGOING,6/27/2019,43.440221,-70.772129,-70.77212899999995,43.440221000000065
REM03000,RIVERDAM MILL LOTS 9 AND 9-3,,26-28 PEARL STREET,BIDDEFORD,YORK,BROWNFIELDS,1.13,FALSE,REMEDIATION STAGE,ONGOING,10/25/2019,43.495486,-70.453075,-70.45307499999996,43.49548600000003
REM02028,45 FRONT STREET,CITY OWNED PARKING LOT (AKA MUNICIPAL PARKING) AT 45 FRONT ST; MASKER'S THEATER; THOMPSON'S WHARF,45 FRONT STREET,BELFAST,WALDO,VRAP,4.3,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,7/1/2019,44.42843827,-69.00807021,-69.00807020999997,44.42843827000007
