X,Y,OBJECTID,SITENUMBER,SITENAME,SITEALIAS,STREET_ADDRESS,MCDTOWN,COUNTY,PROGRAM,AREA_ACRES,IC_CONTROLS,STATUS,SUBSTATUS,STATUS_DATE,LATDD,LONGDD
-69.960393,43.917623,2525,REM02802,COOPER WIRING DEVICES,"AMERCO REAL ESTATE COMPANY, CWD",1 CRESSY ROAD,BRUNSWICK,CUMBERLAND,RCRA,12,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2017/09/14 00:00:00+00,43.917623,-69.960393
-69.82566637,43.9177357400001,2526,REM02804,MR. MIKES,,203 LINCOLN STREET,BATH,SAGADAHOC,VRAP,0.2,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2020/04/24 00:00:00+00,43.91773574,-69.82566637
-68.57425611,45.6223258200001,2527,REM00517,GREAT NORTHERN PAPER MILL #2,,MAIN STREET,EAST MILLINOCKET,PENOBSCOT,RCRA,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2021/01/01 00:00:00+00,45.62232582,-68.57425611
-70.7002009999999,44.053793,2528,REM02087,BRIDGTON DRY CLEANING,"NORGETOWN, INC., HEATHROW CORP, FOOD CITY",295 MAIN STREET,BRIDGTON,CUMBERLAND,UNCONTROLLED SITES,,TRUE,INVESTIGATION STAGE,ONGOING,2022/05/12 00:00:00+00,44.053793,-70.700201
-69.7176341799999,44.76632196,2529,REM02662,GRONDINS SKOWHEGAN,,9 COURT STREET,SKOWHEGAN,SOMERSET,RCRA,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2017/12/15 00:00:00+00,44.76632196,-69.71763418
-70.18442099,44.6139884400001,2530,REM01824,WILTON TANNERY,TOWN OF WILTON,833 US ROUTE 2 EAST,WILTON,FRANKLIN,RCRA,15,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2015/06/24 00:00:00+00,44.61398844,-70.18442099
-70.25662225,43.6634335000001,2531,REM02812,PORTLAND HOUSING AUTHORITY,58 BOYD STREET,58 BOYD STREET,PORTLAND,CUMBERLAND,VRAP,0.478,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2021/04/26 00:00:00+00,43.6634335,-70.25662225
-70.188329,43.8009650000001,2532,REM02669,ANTHONYS DRY CLEANERS,,236 MAIN STREET,YARMOUTH,CUMBERLAND,RCRA,0.32,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2019/10/29 00:00:00+00,43.800965,-70.188329
-69.06771299,44.20213992,2533,REM02813,COLCORD AVENUE CONDOMINIUM,,"5 COLCORD AVENUE, 2 VIRGINIA AVENUE",CAMDEN,KNOX,VRAP,2.12,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2022/10/26 00:00:00+00,44.20213992,-69.06771299
-69.01381393,44.4294974000001,2534,REM02750,WATERFALL ARTS,,256 HIGH STREET,BELFAST,WALDO,VRAP,1.24,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2023/03/06 00:00:00+00,44.4294974,-69.01381393
-70.4361163999999,43.75206453,2535,REM02814,MCGOLDRICK BROS. DRILLING & BLASTING,,11 CHERRY LANE,WINDHAM,CUMBERLAND,VRAP,36.88,FALSE,INVESTIGATION STAGE,ONGOING,2017/12/29 00:00:00+00,43.75206453,-70.4361164
-70.37295927,43.6632196300001,2536,REM02815,BISSON MOVING & STORAGE,,85 EISENHOWER DRIVE,WESTBROOK,CUMBERLAND,VRAP,5.02,FALSE,REMEDIATION STAGE,ONGOING,2018/03/16 00:00:00+00,43.66321963,-70.37295927
-70.1909439999999,43.8010130000001,2537,REM02816,RAILROAD SQUARE,"D & S CORPORATION 2, BICKFORD TRANSPORTATION",48 RAILROAD SQUARE,YARMOUTH,CUMBERLAND,VRAP,4.4,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2019/01/10 00:00:00+00,43.801013,-70.190944
-68.49490358,45.3875216800001,2538,REM02817,LINCOLN SHAVINGS MILL,,413 & 427 MAIN STREET,LINCOLN,PENOBSCOT,VRAP,82.13,FALSE,INVESTIGATION STAGE,ONGOING,2017/12/29 00:00:00+00,45.38752168,-68.49490358
-70.333773,43.7141480000001,2539,REM02577,WHITE SEAL LAUNDRY,,395 BRIDGTON ROAD,WESTBROOK,CUMBERLAND,VRAP,0.27,TRUE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2018/11/19 00:00:00+00,43.714148,-70.333773
-70.29042535,43.6839933800001,2540,REM02504,PRATT ABBOTT,,1065 FOREST AVENUE,PORTLAND,CUMBERLAND,VRAP,0.62,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2017/12/15 00:00:00+00,43.68399338,-70.29042535
-68.6579923099999,44.88114066,2541,REM02819,BRADLEY PARCEL 1,,728 MAIN STREET (ROUTE 178),BRADLEY,PENOBSCOT,BROWNFIELDS,5.7,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2018/02/15 00:00:00+00,44.88114066,-68.65799231
-70.2488223,43.6359583400001,2542,REM01758,PRATT ABBOTT,PRATT ABBOTT 109 COTTAGE ROAD. RODERICK L. LOWELL,109 COTTAGE ROAD,SOUTH PORTLAND,CUMBERLAND,VRAP,0.64,TRUE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2018/10/12 00:00:00+00,43.63595834,-70.2488223
-68.76220813,44.79263237,2543,REM02514,GOLD STAR CLEANERS,,200 WILSON STREET,BREWER,PENOBSCOT,VRAP,0.2,FALSE,INVESTIGATION STAGE,ONGOING,2019/08/01 00:00:00+00,44.79263237,-68.76220813
-69.6739859899999,43.98954982,2544,REM02542,POINT EAST MARITIME VILLAGE,,BIRCH POINT ROAD,WISCASSET,LINCOLN,VRAP,11.45,FALSE,REMEDIATION STAGE,ONGOING,2017/12/29 00:00:00+00,43.98954982,-69.67398599
-68.6579923099999,44.88114066,2545,REM02819,BRADLEY PARCEL 1,,728 MAIN STREET (ROUTE 178),BRADLEY,PENOBSCOT,VRAP,5.7,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2018/02/15 00:00:00+00,44.88114066,-68.65799231
-68.6629046699999,44.8746362300001,2546,REM02820,BRADLEY PARCEL 2,,MAIN STREET (ROUTE 178),BRADLEY,PENOBSCOT,BROWNFIELDS,35.5,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2020/04/24 00:00:00+00,44.87463623,-68.66290467
-68.6629046699999,44.8746362300001,2547,REM02820,BRADLEY PARCEL 2,,MAIN STREET (ROUTE 178),BRADLEY,PENOBSCOT,VRAP,35.5,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2020/04/24 00:00:00+00,44.87463623,-68.66290467
-68.644535,44.936355,2548,REM02821,FRENCH ISLAND LOT,,15 CENTER STREET,OLD TOWN,PENOBSCOT,BROWNFIELDS,0.7,FALSE,INVESTIGATION STAGE,ONGOING,2023/10/19 00:00:00+00,44.936355,-68.644535
-68.644535,44.936355,2549,REM02821,FRENCH ISLAND LOT,,15 CENTER STREET,OLD TOWN,PENOBSCOT,VRAP,0.7,FALSE,INVESTIGATION STAGE,ONGOING,2023/10/19 00:00:00+00,44.936355,-68.644535
-68.70168986,44.7621911900001,2550,REM02822,MAIN ROAD PROPERTY,,137 MAIN STREET,HOLDEN,PENOBSCOT,BROWNFIELDS,25.82,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2019/06/03 00:00:00+00,44.76219119,-68.70168986
-68.70168986,44.7621911900001,2551,REM02822,MAIN ROAD PROPERTY,,137 MAIN STREET,HOLDEN,PENOBSCOT,VRAP,25.82,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2019/06/03 00:00:00+00,44.76219119,-68.70168986
-68.76822391,44.80294767,2552,REM02824,DOWD BUILDING,,72 STATE STREET,BANGOR,PENOBSCOT,BROWNFIELDS,0.4,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2017/12/06 00:00:00+00,44.80294767,-68.76822391
-69.79067624,44.2861420900001,2553,REM02825,WATER & CENTRAL STREET BLOCK,,"4 & 6 DUMMER'S LANE, 11 CENTRAL STREET, 118 SECOND STREET & 129 WATER STREET",HALLOWELL,KENNEBEC,BROWNFIELDS,0.32,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2018/03/27 00:00:00+00,44.28614209,-69.79067624
-68.74610387,44.7833053800001,2554,REM02828,NEW ENGLAND TRUCK TIRE,"WES, INC.",29 CLISHAM ROAD,BREWER,PENOBSCOT,VRAP,2.5,TRUE,REMEDIATION STAGE,ONGOING,2020/04/24 00:00:00+00,44.78330538,-68.74610387
-69.883164,43.9156370000001,2555,REM02831,BATH IRON WORKS - HARDING SFAB,SFAB,375 BATH ROAD,BRUNSWICK,CUMBERLAND,RCRA,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2019/08/02 00:00:00+00,43.915637,-69.883164
-70.263874,43.6593250000001,2556,REM02833,BAYSIDE PARCEL 5,FORMER PORTLAND DPW,65 HANOVER STREET & 52 ALDER STREET,PORTLAND,CUMBERLAND,BROWNFIELDS,0.68,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2018/03/20 00:00:00+00,43.659325,-70.263874
-70.263874,43.6593250000001,2557,REM02833,BAYSIDE PARCEL 5,FORMER PORTLAND DPW,65 HANOVER STREET & 52 ALDER STREET,PORTLAND,CUMBERLAND,VRAP,0.68,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2018/03/20 00:00:00+00,43.659325,-70.263874
-70.264215,43.6586120000001,2558,REM02839,BAYSIDE PARCELS 6 & 7,PORTLAND DPW,44 HANOVER STREET & 55 PORTLAND STREET,PORTLAND,CUMBERLAND,BROWNFIELDS,1.928,FALSE,REMEDIATION STAGE,ONGOING,2018/08/14 00:00:00+00,43.658612,-70.264215
-69.59504709,44.59488048,2559,REM02840,"THE CLEAN MACHINE, FAIRFIELD",,10 US RTE. 201 SKOWHEGAN RD.,FAIRFIELD,SOMERSET,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,2018/11/01 00:00:00+00,44.59488048,-69.59504709
-70.479404,43.4827970000001,2560,REM02841,MAINE CLEANERS(BIDDEFORD),"WESTINGHOUSE DRY CLEANERS; FIVE POINTS CLEANERS","420 ALFRED STREET STE 157 BIDDEFOR,ME",BIDDEFORD,YORK,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,ONGOING,2018/11/08 00:00:00+00,43.482797,-70.479404
-70.532203,43.39509,2561,REM02842,COURTNEY CLEANERS(KENNEBUNK),,58 PORTLAND RD.,KENNEBUNK,YORK,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,2013/05/21 00:00:00+00,43.39509,-70.532203
-70.54126422,43.3849223600001,2562,REM02843,MAYTAG LAUNDROMAT(KENNEBUNK),,20 WATER ST. KENNEBUNK ME 04043,KENNEBUNK,YORK,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,ONGOING,2018/03/05 00:00:00+00,43.38492236,-70.54126422
-70.300023,43.623796,2563,REM02844,JD WAKEM CLEANERS,530 MAIN STREET - IT'S A CORNER LOT,"95 UNION STREET SOUTH PORTLAND, ME",SOUTH PORTLAND,CUMBERLAND,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,2020/02/25 00:00:00+00,43.623796,-70.300023
-67.4594769999999,44.7138190000001,2564,REM02845,AUSTIN DRY CLEANING & LAUNDRY,MACHIAS LAUNDRY,9 WATER STREET MACHIAS,MACHIAS,WASHINGTON,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,ONGOING,2018/10/31 00:00:00+00,44.713819,-67.459477
-70.36486522,43.6765452000001,2565,REM02846,MOONLIGHT CLEANERS,,823 MAIN ST.,WESTBROOK,CUMBERLAND,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,ONGOING,2018/03/05 00:00:00+00,43.6765452,-70.36486522
-69.78489902,44.33006655,2566,REM02847,BAILEY'S/CAPITAL CITY LAUNDORMAT,,179 MOUNT VERNON AVE.,AUGUSTA,KENNEBEC,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2018/10/24 00:00:00+00,44.33006655,-69.78489902
-69.77873733,44.3265734300001,2567,REM02848,QUALITY DRY CLEANERS/AUGUSTA,,118 MOUNT VERNON AVE.,AUGUSTA,KENNEBEC,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2022/01/15 00:00:00+00,44.32657343,-69.77873733
-69.7832099999999,44.2999620000001,2568,REM02849,AUGUSTA CLEANERS/294 STATE ST.,,294 STATE ST.,AUGUSTA,KENNEBEC,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2020/03/30 00:00:00+00,44.299962,-69.78321
-69.77944,44.314808,2569,REM02850,GEORGE THE TAILOR/AUGUSTA CHAPEL ST.,"ALSO AT 52 MAIN STREET, WINTHROP",7 CHAPEL ST.,AUGUSTA,KENNEBEC,UNCONTROLLED SITES,,FALSE,REMEDIATION STAGE,ONGOING,2018/03/05 00:00:00+00,44.314808,-69.77944
-69.8139099799999,43.9152173000001,2570,REM02851,DRY CLEANING & DYEING(BRACKETT'S MARKET),,189 FRONT ST. BATH,BATH,SAGADAHOC,UNCONTROLLED SITES,,FALSE,REMEDIATION STAGE,ONGOING,2018/10/31 00:00:00+00,43.9152173,-69.81390998
-69.81453218,43.91210506,2571,REM02852,STEAM LAUNDRY,,41 VINE STREET,BATH,SAGADAHOC,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,ONGOING,2018/03/05 00:00:00+00,43.91210506,-69.81453218
-70.442265,43.679379,2572,REM02853,MOONLIGHT CLEANERS (GORHAM),RANEY'S LAUNDRY,30 SOUTH ST.,GORHAM,CUMBERLAND,UNCONTROLLED SITES,,FALSE,REMEDIATION STAGE,ONGOING,2018/03/05 00:00:00+00,43.679379,-70.442265
-70.439835,43.6787570000001,2573,REM02854,SNV CLEANERS(ELM STREET),PARTY TIME RENTALS,25 ELM STREET,GORHAM,CUMBERLAND,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,2018/05/29 00:00:00+00,43.678757,-70.439835
-70.4373239999999,43.680773,2574,REM02855,SNV CLEANERS(NEW PORTLAND ROAD),ISLAND TIME TANNING AND MR. BAGEL,13 NEW PORTLAND ROAD,GORHAM,CUMBERLAND,UNCONTROLLED SITES,0.66,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2021/02/17 00:00:00+00,43.680773,-70.437324
-68.76469739,44.8091253800001,2575,REM02856,GARLAND STREET (BANGOR),GARLAND STREET LAUNDRY,118-122 GARLAND STREET,BANGOR,PENOBSCOT,UNCONTROLLED SITES,,FALSE,REMEDIATION STAGE,ONGOING,2018/10/31 00:00:00+00,44.80912538,-68.76469739
-70.228217,43.5956870000001,2576,REM02857,ACCENT DRY CLEANING (CAPE ELIZABETH),,303 OCEAN HOUSE RD,CAPE ELIZABETH,CUMBERLAND,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2021/06/28 00:00:00+00,43.595687,-70.228217
-70.27854839,43.65458654,2577,REM02859,AS CONANT DRY CLEANING,SHALOM HOUSE REMO SITE,88 GILMAN STREET,PORTLAND,CUMBERLAND,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2006/05/11 00:00:00+00,43.65458654,-70.27854839
-69.071389,44.206214,2578,REM02860,SPOTLESS CLEANERS CAMDEN,"REN-BRO INC, CLEAN BEE, BUSY BEE, NORGE,",83 ELM ST.,CAMDEN,KNOX,UNCONTROLLED SITES,2.09,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2023/06/07 00:00:00+00,44.206214,-69.071389
-70.700859,44.052015,2579,REM02862,SQUEAKY CLEAN,,32 MAIN AND 4 MAPLE,BRIDGTON,CUMBERLAND,UNCONTROLLED SITES,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2022/02/11 00:00:00+00,44.052015,-70.700859
-70.45631543,43.490482,2580,REM02863,MAINE CLEANERS & COIN OP (99 ALFRED ST.),,99 ALFRED ST.,BIDDEFORD,YORK,RCRA,0.13,FALSE,REMEDIATION STAGE,ONGOING,2019/10/07 00:00:00+00,43.490482,-70.45631543
-69.290472,45.0245400000001,2581,REM02864,C & G CLEANERS (DEXTER),,3 MAIN STREET,DEXTER,PENOBSCOT,UNCONTROLLED SITES,,FALSE,INVESTIGATION STAGE,ONGOING,2018/03/07 00:00:00+00,45.02454,-69.290472
-70.23153042,44.0988300600001,2582,REM02865,WASCO SUPREME,PINETREE RETIREMENT PLANNING,20 UNION STREET,AUBURN,ANDROSCOGGIN,UNCONTROLLED SITES,0.49,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2021/01/04 00:00:00+00,44.09883006,-70.23153042
-68.92571187,44.63811846,2583,REM02866,TESLAR SCREW WEAPON SITE,,381 STREAM ROAD,WINTERPORT,WALDO,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,2018/03/19 00:00:00+00,44.63811846,-68.92571187
-68.3192705399999,44.5389536000001,2584,REM01480,GULF REFINING CO.,"THOMAS NEIGHBORHOOD, MURPHY MYSTERY SPILL",14 FRANKLIN ROAD,HANCOCK,HANCOCK,VRAP,1.4,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2018/10/17 00:00:00+00,44.5389536,-68.31927054
-70.2219939999999,44.0927570000001,2585,REM02869,L-A MUSEUM/ MILLER INDUSTRIES,"MILLER INDUSTRIES, CAMDEN YARN MILL REM01915",1 BEECH STREET,LEWISTON,ANDROSCOGGIN,RCRA,2.16,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2007/09/07 00:00:00+00,44.092757,-70.221994
-70.2219939999999,44.0927570000001,2586,REM02869,L-A MUSEUM/ MILLER INDUSTRIES,"MILLER INDUSTRIES, CAMDEN YARN MILL REM01915",1 BEECH STREET,LEWISTON,ANDROSCOGGIN,VRAP,2.16,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2007/09/07 00:00:00+00,44.092757,-70.221994
-70.0363211599999,44.25257365,2587,REM02870,RSU #2 MONMOUTH,,130 ACADEMY ROAD,MONMOUTH,KENNEBEC,VRAP,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2018/07/09 00:00:00+00,44.25257365,-70.03632116
-70.670114,43.15002,2588,REM02872,STARKEY FORD,,420-422 US ROUTE 1,YORK,YORK,VRAP,3.33,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2018/07/19 00:00:00+00,43.15002,-70.670114
-67.297067,44.699732,2589,REM02437,CUTLER ADMINISTRATIVE PARCEL,NCTS ADMINISTRATION BUILDING,1549 CUTLER ROAD,CUTLER,WASHINGTON,UNCONTROLLED SITES,19.6,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2024/02/07 00:00:00+00,44.699732,-67.297067
-70.670114,43.15002,2590,REM02872,STARKEY FORD,,420-422 US ROUTE 1,YORK,YORK,RCRA,3.33,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2018/07/19 00:00:00+00,43.15002,-70.670114
-69.972073,43.9081390000001,2591,REM02879,BRUNSWICK ELEMENTARY SCHOOL,HARRIET BEECHER STOWE ELEMENTARY SCHOOL,44 MCKEEN ST,BRUNSWICK,CUMBERLAND,RCRA,,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,2018/05/21 00:00:00+00,43.908139,-69.972073
-70.71757345,43.1239978500001,2592,REM02880,HOMESTEAD NURSING HOME,,459 US ROUTE 1,KITTERY,YORK,BROWNFIELDS,20.12,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2019/07/30 00:00:00+00,43.12399785,-70.71757345
-70.4544002499999,43.4954524400001,2593,REM02881,COUNTING HOUSE,,90 SACO FALLS WAY,BIDDEFORD,YORK,BROWNFIELDS,0.63,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2018/04/02 00:00:00+00,43.49545244,-70.45440025
-69.0192431799999,44.9934631200001,2594,REM02882,BIG APPLE,,461 MAIN STREET,CORINTH,PENOBSCOT,VRAP,1.4,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2019/02/08 00:00:00+00,44.99346312,-69.01924318
-70.265026,43.6586960000001,2595,REM02835,PARRIS TERRACES,PERISCOPE LOFTS,60 PARRIS STREET,PORTLAND,CUMBERLAND,VRAP,0.234,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2018/06/13 00:00:00+00,43.658696,-70.265026
-68.7082671599999,45.6540901400001,2596,REM01908,JIM'S DRY CLEANER,"
JIM'S DRY CLEANING",110 AROOSTOOK AVE,MILLINOCKET,PENOBSCOT,BROWNFIELDS,0.11,FALSE,REMEDIATION STAGE,NEED (AWAITING RESOURCES),2019/03/02 00:00:00+00,45.65409014,-68.70826716
-69.7562159999999,44.1858070000001,2597,REM02887,EWASTE RECYCLING SOLUTIONS LLC,,650 RIVER AVENUE,GARDINER,KENNEBEC,RCRA,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2018/06/28 00:00:00+00,44.185807,-69.756216
-69.380445,44.785224,2598,REM00765,EDWARD CO (UNIT OF GENERAL SIGNAL CORP),UTC-PITTSFIELD,MAIN STREET,PITTSFIELD,SOMERSET,RCRA,,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2016/09/12 00:00:00+00,44.785224,-69.380445
-69.77467238,44.23006631,2599,REM02351,CHAPMANS GARAGE,CHAPMANS FUEL,2 BRIDGE STREET,GARDINER,KENNEBEC,OTHER,0.34,FALSE,TRANSFERRED TO OTHER DIVISION,OIL,2018/05/03 00:00:00+00,44.23006631,-69.77467238
-68.81561936,44.86047905,2600,REM02895,CASTLE GATE ARMS 534 PUSHAW RD.,KEVIN SCHMERSAL,534 PUSHAW RD,BANGOR,PENOBSCOT,UNCONTROLLED SITES,,FALSE,COMPLAINT INVESTIGATED,UNSUBSTANTIATED,2018/08/06 00:00:00+00,44.86047905,-68.81561936
-70.264439,43.6589090000001,2601,REM02896,PORTLAND PUBLIC WORKS,,44 HANOVER STREET,PORTLAND,CUMBERLAND,VRAP,,FALSE,REMEDIATION STAGE,ONGOING,2024/09/29 00:00:00+00,43.658909,-70.264439
-67.45700386,44.7158020700001,2602,REM02899,MAIN STREET DISCOUNT,,32 MAIN STREET,MACHIAS,WASHINGTON,VRAP,0.71,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2018/12/03 00:00:00+00,44.71580207,-67.45700386
-68.160698,46.098102,2603,REM02900,OAKFIELD SUBSTATION,,41 RIVER ROAD,OAKFIELD,AROOSTOOK,VRAP,1.6,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2019/05/18 00:00:00+00,46.098102,-68.160698
-68.79083281,44.5748343400001,2604,REM02811,KWIK STOP MARKET,,139 SCHOOL STREET,BUCKSPORT,HANCOCK,BROWNFIELDS,0.86,FALSE,TRANSFERRED TO OTHER DIVISION,OIL,2018/10/09 00:00:00+00,44.57483434,-68.79083281
-68.9782319999999,44.8094130000001,2605,REM02903,MAINE FUEL POLISHING,,59 MAIN ROAD,CARMEL,PENOBSCOT,RCRA,,FALSE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2019/08/21 00:00:00+00,44.809413,-68.978232
-67.86707577,46.51626366,2606,REM02904,MARS HILL ON THE RUN,,1 BENJAMIN STREET,MARS HILL,AROOSTOOK,VRAP,0.59,FALSE,COMPLAINT INVESTIGATED,REVIEWING PRELIMINARY SITE INFORMATION,2018/08/27 00:00:00+00,46.51626366,-67.86707577
-67.86745152,46.4797835900001,2607,REM02906,NORTHERN MAINE TRUCK STOP,,432 MILITARY ROAD,BLAINE,AROOSTOOK,VRAP,13.4,FALSE,INVESTIGATION STAGE,NEED (AWAITING RESOURCES),2020/04/24 00:00:00+00,46.47978359,-67.86745152
-70.70620931,43.4019388200001,2608,REM02566,SOUTHERN MAINE HEALTHCARE,"DOC DATA, HRH3, FORMER US OPTICAL DISC",1 EAGLE DRIVE,SANFORD,YORK,VRAP,12.6,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2018/12/13 00:00:00+00,43.40193882,-70.70620931
-70.2575069499999,43.6514928600001,2609,REM02914,DPD PROPERTY,FORMER DEERING LUMBER,383 COMMERICAL STREET,PORTLAND,CUMBERLAND,VRAP,2.499,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2020/12/23 00:00:00+00,43.65149286,-70.25750695
-70.25706114,43.65229822,2610,REM02915,RDLC LOT 1,FORMER DEERING LUMBER,383 COMMERCIAL STREET,PORTLAND,CUMBERLAND,VRAP,0.807,FALSE,REMEDIATION STAGE,ONGOING,2018/12/14 00:00:00+00,43.65229822,-70.25706114
-67.02676686,44.9344766,2611,REM02042,FIBER EXTRUSION,,ROUTE 190 & VANASSE ROAD,EASTPORT,WASHINGTON,VRAP,6,TRUE,REMEDY IN PLACE: CLOSED,NO (OR DE-MINIMIS) CONTAMINATION LEFT ON SITE,2019/01/02 00:00:00+00,44.9344766,-67.02676686
-67.9984710099999,46.6930400100001,2612,REM02916,MPG GRAIN TERMINAL,,153 NORTH STREET,PRESQUE ISLE,AROOSTOOK,VRAP,3.55,FALSE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2019/10/01 00:00:00+00,46.69304001,-67.99847101
-70.2158731599999,44.0930343000001,2613,REM02921,CANAL STREET PLAZA,,142-160 CANAL STREET,LEWISTON,ANDROSCOGGIN,VRAP,1.53,TRUE,REMEDY IN PLACE: CLOSED,UNDERTAKING POST-CLOSURE OBLIGATIONS,2019/10/21 00:00:00+00,44.0930343,-70.21587316
-70.22878345,44.0996222700001,2614,REM02922,HAMPSHIRE AND TROY,,48 HAMPSHIRE AND TROY STREETS,AUBURN,ANDROSCOGGIN,BROWNFIELDS,0.91,FALSE,INVESTIGATION STAGE,ONGOING,2018/11/26 00:00:00+00,44.09962227,-70.22878345
